,ProjectID,RequirementText,Class,IsFunctional,Length,AdvMod,AMod,AComp,DTreeHeight,Modal,Adjective,Noun,Adverb,Cardinal,CompSupAdj,CompSupAdv,Words,TreeHeight,SubTrees
374,8,' Customer shall be able to check the status of their prepaid card  by entering in the PIN number  in under 5 seconds.',PE,0,119,0,1,0,9,1,1,1,0,1,0,0,22,15,5
375,8,'System shall let customers register on the website as a “pay as you go” user in under 5 minutes.',PE,0,98,0,0,0,6,1,0,2,1,1,0,0,19,14,4
376,8,'System shall let customers register on the website as a “unlimited movie subscriber” user in under 10 minutes.',PE,0,112,0,1,0,8,1,1,3,0,1,0,0,18,10,4
377,8,'System shall let existing customers log into the website with their email address and password in under 5 seconds.',PE,0,116,0,0,0,6,1,0,4,0,1,0,1,19,10,4
378,8,' System shall let customers cancel their account  process shall take no longer than 2 minutes.  Database will mark the account as inactive  and user will not be able to log into the website.',PE,0,192,0,0,0,7,4,2,5,2,1,1,0,33,12,9
379,8,'System shall let administrator de-activate a customer account in under 1 minute. Customer will no longer be able to access the website.',PE,0,137,1,0,0,5,2,1,6,2,1,0,0,23,12,4
380,8,'System shall let administrator add/remove movies on the website in under 5 minutes.  Entered movie information will be stored in the database and will now be available on the website.',PE,0,185,1,0,1,7,3,2,2,1,1,0,0,31,11,4
381,8,'System shall let the administrator add/remove categories on the website in under 5 minutes.',PE,0,93,0,0,0,6,1,0,2,0,1,0,0,15,10,4
382,8,'System shall let Izogn Manager access sales and usage statistics in under 2 minutes.',PE,0,86,0,0,0,5,1,1,3,0,1,0,0,14,10,4
383,8,'System shall let administrators generate unique pre-paid pins in under 2 minutes and generate an Excel file with the generated PINs.',PE,0,134,0,1,0,7,1,2,2,0,1,0,0,22,11,4
384,8,'The website shall be attractive to all audiences.  The website shall appear to be fun and the colors should be bright and vibrant.',LF,0,132,0,0,3,5,3,4,2,0,0,0,0,23,10,8
385,8,' The website should have an African feel  but should not alienate non-Africans.  The website should use animation on pages which are describing the services  to grab the users attention and encourage them to sign up.',LF,0,218,0,0,0,7,3,1,1,1,0,0,0,36,19,8
386,8,' The website design should be modern  clean  and concise.',LF,0,59,0,0,1,4,1,3,2,0,0,0,0,9,7,5
387,8,'The product should be able to be used by 90% of novice users on the Internet.',US,0,79,0,0,0,10,1,1,1,0,1,0,0,16,16,4
388,8,' Users should only have to navigate through a maximum of 4 pages  to create an account with the website.',US,0,106,1,0,0,7,1,0,3,1,1,0,0,19,12,5
389,8,'Users should be able to access their streaming movies in under 2 clicks after logging into the website.',US,0,105,0,0,0,8,1,1,3,0,1,0,0,18,12,4
390,8,'An anonymous survey will show that 70% of customers are comfortable purchasing streaming movies after 2 weeks using the website.',US,0,130,0,1,0,5,1,2,3,0,2,0,0,20,13,4
391,8,'An anonymous survey will show that 95% of customers are comfortable using and purchasing pre-paid cards after a month of using the system.',US,0,140,0,0,1,8,1,2,2,0,1,0,0,24,14,4
392,8,'The product shall retain the customer’s buying preferences and information.',US,0,77,0,0,0,4,1,0,1,0,0,0,0,11,8,4
393,8,'The product shall be easy for customers with novice skills on the  Internet to purchase and watch streaming movies.  Customers should be able to purchase and watch a pre-determined movie in under 3 minutes.',US,0,208,0,0,1,9,2,3,2,0,1,0,0,35,13,6
394,8,'The product shall use symbols and words that are naturally understandable by users familiar with websites',US,0,107,0,1,1,9,1,2,4,1,0,0,0,16,15,3
395,8,'The website will use standard Internet conventions when interacting with the user.',US,0,84,1,1,0,5,1,1,1,0,0,0,0,12,10,4
396,8,' Any interface between a user and the automated system shall have a maximum response time of 5 seconds  unless noted by an exception below.',PE,0,141,0,1,0,6,1,2,1,0,1,0,0,24,11,5
397,8,' When purchasing a streaming movie or pre-paid card via credit card  the processing time should have a maximum response time of 15 seconds.',PE,0,141,1,1,0,7,1,2,1,0,1,0,0,24,8,6
398,8,' When streaming a movie  the buffering time should take no longer than 10 seconds (plus any latency on the user’s connection.)',PE,0,128,1,0,0,9,1,1,1,1,1,1,0,22,10,7
399,8,' While streaming a movie  buffering should only occur if there is latency in the user’s connection.',PE,0,101,1,0,0,7,1,0,6,1,0,0,0,17,13,5
400,8,' All credit card information will be secured on the server  and only accessible by authorized Izogn administrators.  Information will be encrypted in the database.',SE,0,165,0,0,0,5,2,2,1,1,0,0,0,24,10,6
401,8,' The website shall be available for use 24 hours per day  365 days per year.',A,0,78,0,0,1,8,1,2,2,0,2,0,0,15,10,5
402,8,'The website shall achieve 99.5% up time.',A,0,42,0,0,0,3,1,1,1,0,2,0,0,8,8,4
403,8,' All movies shall be streamed on demand  at any time of the day.',A,0,66,0,0,0,6,1,0,3,0,0,0,0,13,10,5
404,8,'The website shall continue to operate if the streaming server goes down.',FT,0,74,0,0,0,4,1,1,2,0,0,0,0,12,9,4
405,8,'The website shall continue to operate if the payment gateway goes down.',FT,0,73,0,0,0,4,1,1,2,0,0,0,0,12,9,4
406,8,'The streaming server will support 50 simultaneous streaming connections.',SC,0,74,0,1,0,3,1,1,1,0,1,0,0,9,6,4
407,8,'The streaming server will support a maximum of 700 movies; new servers can be added to support more movies.',SC,0,109,0,2,0,5,2,1,3,0,1,1,0,19,11,6
408,8,' The server will support a maximum of 1 000 simultaneous users.',SC,0,65,0,1,0,6,1,1,1,0,2,0,0,11,9,5
409,8,' The website shall be capable of supporting 100 000 customers.',SC,0,64,0,0,1,7,1,2,1,0,2,0,0,10,11,5
410,8,'The product shall be expected to operate within the maximum maintenance budget for a minimum of 2 years.',MN,0,106,0,1,0,7,1,1,1,0,1,0,0,18,13,4
411,8,'All aspects of the website shall be accessed by a web browser over the Internet.',O,0,82,0,0,0,6,1,1,1,0,0,0,0,15,8,4
412,8,'The same hardware supporting the current website will be used to support the new system.',O,0,90,0,3,0,5,1,3,3,0,0,0,0,15,10,4
413,8,' We must be able to interface with the following browsers: IE 5.X  6.0  Netscape 6.x  7.x  8.x and Firefox 1.0.',O,0,113,0,0,0,7,1,2,3,0,8,0,0,26,13,5
414,8,'Website must interface with the CyberSource API to process credit card transactions.',O,0,86,0,0,0,5,1,0,1,0,0,0,0,12,9,4
415,8,'Website must be fully operational with MSN TV2.',O,0,49,0,0,1,5,1,1,3,1,0,0,0,8,8,4
416,8,'Movies shall be encoded and streamed via Windows Media Player 9.0.',O,0,68,0,0,0,6,1,0,3,0,2,0,0,12,8,4
417,8,'Movies shall be encoded for 56k and 256k streams.',O,0,51,0,0,0,5,1,0,2,0,2,0,0,9,8,4
418,8,'Promotional updates to the website should take a day to update.',MN,0,65,0,0,0,5,1,1,2,0,0,0,0,11,8,4
419,8,'Izogn Administrator must be able to update the category listings on the website within 2 minutes.',PE,0,99,0,0,0,6,1,1,2,0,1,0,0,16,12,4
420,8,'Izogn Administrator must be able to add new products to the website within 2 minutes.',PE,0,87,0,1,0,6,1,2,1,0,1,0,0,15,11,4
421,8,'The system will provide a 24 hour 800 toll free number for support to its customers.',A,0,86,0,1,0,7,1,1,1,0,2,0,0,16,9,4
422,8,'The website will provide a help section with answers and solutions to common problems.',US,0,88,0,1,0,6,1,1,3,0,0,0,0,14,11,4
423,8,' Velkat staff will be available for phone support between 7am-7pm  M-F to provide technical support to the Izogn administrators.',A,0,130,0,1,1,8,1,2,1,0,2,0,0,21,10,5
424,8,'The product shall be able to be installed in the specified environment within 1 working day.',O,0,94,0,1,0,6,1,2,3,0,1,0,0,16,12,4
425,8,'Only registered customers can purchase streaming movies.',SE,0,58,0,0,0,3,1,1,2,1,0,0,0,7,6,4
426,8,' A customer can only stream a movie if they purchased it  and are within the 2 day viewing period.',SE,0,100,1,0,0,7,1,0,4,1,1,0,0,19,10,5
427,8,'Only authorized personnel can access customer records in the database.',SE,0,72,0,0,0,4,1,1,3,1,0,0,0,10,8,4
428,8,'Only administrators can activate a pre-paid card.',SE,0,51,0,0,0,4,1,0,2,1,0,0,0,8,6,4
429,8,'Only authorized personnel can access sales information.',SE,0,57,0,0,0,3,1,1,2,1,0,0,0,7,6,4
430,8,'The website shall prevent its data from being corrupted when incorrect data is entered in.',SE,0,92,1,1,0,4,1,2,1,0,0,0,0,15,10,4
431,8,' The website shall protect itself from intentional abuse  and notify the administrator at all occurrences.',SE,0,108,0,1,0,5,1,2,1,0,0,0,0,15,8,5
432,8,'Data integrity scripts will be run on a weekly basis to verify the integrity of the database.',SE,0,95,0,1,0,8,1,1,1,0,0,0,0,17,12,4
433,8,' The website shall make its user aware of its information practices before collection data from them via a Privacy Policy  accessible on all pages of the website.',SE,0,164,0,1,0,9,1,1,1,0,0,0,0,27,15,5
434,8,'The system shall notify customers of changes to its information policy.',SE,0,73,0,0,0,7,1,0,2,0,0,0,0,11,9,4
435,8,'The system shall reveal private information only in compliance with the organization’s information policy.',SE,0,108,0,1,0,7,1,2,6,1,0,0,0,15,11,4
436,8,' All customer information will be stored on a secure database  accessible only to authorized personnel.',SE,0,105,1,2,0,7,1,1,1,1,0,0,0,15,11,5
437,8,'All credit card information will be encrypted in the database.',SE,0,64,0,0,0,4,1,0,4,0,0,0,0,10,8,4
438,8,'The streaming server will have anti-virus software to prevent infection of malicious viruses.',SE,0,95,0,1,0,7,1,1,1,0,0,0,0,14,13,4
439,8,'The website should cater to all tribes in Nigeria.',LF,0,52,0,0,0,5,1,0,1,0,0,0,0,9,9,4
440,8,'The website shall not be offensive to religious or ethnic groups.',LF,0,67,0,1,1,6,1,3,1,1,0,0,0,11,8,4
441,8,' The website should appeal to all Africans  not only Nigerians.',LF,0,65,0,0,0,4,1,0,2,2,0,0,0,10,8,5
442,8,'The website should use Flash to provide animation on the home page.',O,0,69,0,0,0,5,1,0,1,0,0,0,0,12,10,4
443,8,'IzognMovies shall meet the licensing requirements set forth by the appropriate organizations in order to stream African movies.',L,0,129,0,2,0,6,1,1,1,0,0,0,0,18,10,4
444,8,'The website will comply with W3C standards.',L,0,45,0,0,0,4,1,0,1,0,0,0,0,7,7,4
445,8,'The PHP code will comply with PEAR standards.',L,0,47,0,0,0,4,1,0,1,0,0,0,0,8,7,4
446,8,' The website will allow customers to search for movies by title  actor  or director.',F,1,86,0,0,0,8,1,0,2,0,0,0,0,14,10,5
447,8,' viewing a movie details  the website will display the movies description  actor  and director entered in by the administrator.',F,1,129,0,0,0,6,1,0,2,0,0,0,0,19,9,6
448,8,' Website shall request  and authorize credit card payment before allowing a user to stream a movie.',F,1,101,0,0,0,7,1,1,4,0,0,0,0,16,12,5
449,8,' shall be able to stream purchased movie via Windows Media Player  for up to 2 days aftere purchase date.',F,1,107,0,0,0,8,1,2,1,2,1,0,0,19,13,4
450,8,'Website shall allow customers to browse movies by categories entered in by izogn administrator.',F,1,97,0,1,0,8,1,0,2,0,0,0,0,14,13,4
451,8,'Website shall allow customers to view reviews of selected movies by other customers.',F,1,86,0,1,0,8,1,1,4,0,0,0,0,13,13,4
452,8,'Website shall allow customers to add their own movie review for a selected movie.',F,1,83,0,1,0,5,1,1,3,0,0,0,0,14,11,4
453,8,'Website shall allow the Izogn administrator to approve a review posted by a customer.',F,1,87,0,0,0,7,1,0,3,0,0,0,0,14,12,4
454,8,'System will allow customers to pay for a streaming movie with a pre-paid card.',F,1,80,0,0,0,8,1,1,1,0,0,0,0,15,11,4
455,8,' Website shall allow customers to purchase pre-paid cards of $5  $10  or $20 value either by credit card or mail-in payment option.',F,1,133,0,0,0,7,1,0,7,0,3,0,0,24,13,5
456,8,' System shall automatically update the main page of the website every Friday  and show the 4 latest movies that have been added to the website.',F,1,145,1,2,0,7,1,1,1,1,1,1,0,25,14,5
457,8,'System shall allow users to update their billing and contact information via the “My Account” section of the website.',F,1,119,0,0,0,5,1,1,4,0,0,0,0,19,12,4
458,8,' Pre-paid cards shall be distributed via email  or via a printed paper card.',F,1,78,0,0,0,5,1,1,3,0,0,0,0,14,9,5
459,8,'Only registered customers can purchase streaming movies.',F,1,58,0,0,0,3,1,1,2,1,0,0,0,7,6,4
460,8,' Movies can only be streamed if the customer has purchased a movie  and is within the 2-day time period to stream the movie.',F,1,126,1,0,0,7,1,0,6,1,1,0,0,24,17,5
461,8,'Website must be able to support free trial periods with various parameters set by the Izogn Manager.',F,1,102,0,2,0,9,1,3,2,0,0,0,0,17,14,4
462,8,' All streaming movie sales will be logged in the database  and accessible by the administrator.',F,1,97,0,0,0,7,1,2,1,0,0,0,0,15,9,5
463,8,' All registered customer information shall be stored and maintained in the database  even after the customer cancels their account.',F,1,133,1,0,0,5,1,0,1,1,0,0,0,19,10,5
464,8,' Daily usage statistics should be logged  and accessible by the administrator.',F,1,80,0,1,0,5,1,2,1,0,0,0,0,11,8,5
465,8,'The owner shall have free access to all of the streaming movies.',F,1,66,0,1,0,7,1,1,1,0,0,0,0,12,10,4
466,9,'Total lead cycle time must be completed in 5 minutes for 90% of lead volume between the business hours of 8AM CST to 8PM CST; then 3 minutes for 99% of lead volume during off business hours.',PE,0,192,0,3,0,11,1,3,2,1,6,0,0,37,17,4
467,9,'No lead evaluation will complete in a time period longer than 25 seconds for 97% of all leads processed.',PE,0,106,0,1,0,7,1,1,2,0,2,1,0,19,10,4
468,9,'For leads that process longer than 25 seconds the system will record the event and duration',PE,0,93,0,0,0,7,1,1,4,0,1,1,0,16,8,4
469,9,'The process must fit within the processing time conditions set forth by the Auto Rep Assignment process in which a lead is assigned within 3 minutes of the total life cycle.',PE,0,175,0,1,0,12,1,1,3,0,1,0,0,31,18,4
470,9,'The lead washing process will operate within the established physical web service structure.',O,0,94,0,2,0,5,1,2,5,0,0,0,0,13,7,4
471,9,' The washing process must use a non binding  neutral data format  such as xml  when receiving and processing lead data.',O,0,121,1,1,0,5,1,2,3,0,0,0,0,20,9,5
472,9,'Defect reports will be available to technical units on a 24x7 basis.',A,0,70,0,1,1,5,1,2,1,0,1,0,0,12,8,4
473,9,'Washing parameters will be updated during scheduled maintenance hours.',MN,0,72,0,0,0,4,1,1,1,0,0,0,0,9,8,4
474,9,'The vendor will verify the invalid lead.',F,1,42,0,1,0,3,1,1,2,0,0,0,0,7,6,4
475,9,'Vendor will submit a credit validation record to be applied to the enterprise billing system.',F,1,95,0,0,0,5,1,0,6,0,0,0,0,15,13,4
476,9,'If a lead is scored to the high range the system will supply the lead data and score to the enterprise system.',F,1,112,0,2,0,5,1,1,1,0,0,0,0,22,9,5
477,9,'The leads washing functionality will validate all leads received by the web service for valid data',F,1,100,0,1,0,8,1,1,3,0,0,0,0,16,11,3
478,9,'The leads washing functionality will insert all leads captured by the web service.',F,1,84,0,0,0,6,1,0,3,0,0,0,0,13,9,4
479,9,'If the leads score falls within the high average score then it will be process by the ARA functionality.',F,1,106,1,2,0,5,1,1,1,1,0,0,0,19,8,6
480,9,'If the leads score falls within the medium average then it will be set for manual verification by an Enrollment Coordinator through the eleads system.',F,1,152,1,2,0,6,1,1,1,1,0,0,0,25,10,6
481,9,'If the leads score falls within the low average then it will be returned to the supplying vendor',F,1,98,1,1,0,5,1,1,3,1,0,0,0,18,8,5
482,9,'The leads washing functionality will compile both contact and academic scoring information for a total score.',F,1,111,0,2,0,4,1,2,5,0,0,0,0,16,7,4
483,9,'The leads washing functionality will use the parameters supplied by corporate and schools to score part of the lead.',F,1,118,0,0,0,6,1,1,3,0,0,0,0,19,11,4
484,9,'The leads washing functionality will return the lead data supplied to the vendor along with the reason of rejection.',F,1,118,0,0,0,6,1,0,5,0,0,0,0,19,10,4
485,9,'The leads washing functionality will have an interface in which lead data parameters can be maintained.',F,1,105,0,0,0,6,2,0,2,0,0,0,0,16,11,4
486,9,'The leads washing functionality will verify the users authentication and rights to make parameter updates.',F,1,108,0,0,0,4,1,0,3,0,0,0,0,15,9,4
487,9,'The leads washing functionality will store any potential lead duplicates returned by the enterprise system.',F,1,109,0,1,0,6,1,1,4,0,0,0,0,15,9,4
488,9,'Prior to submitting the lead to the enterprise system the leads washing functionality will assign the lead to an admissions rep.',F,1,130,1,0,0,7,1,0,2,1,0,0,0,21,9,6
489,9,'The leads washing functionality shall receive a period list of available reps from the enterprise system.',F,1,107,0,1,0,7,1,1,5,0,0,0,0,16,8,4
490,10,'The product shall simulate the look of ships at sea.',LF,0,54,0,0,0,4,1,0,1,0,0,0,0,10,10,4
491,10,'The product shall display the grids within a circle as a view from a periscope.',LF,0,81,0,0,0,6,1,0,1,0,0,0,0,15,9,4
492,10,'The product shall display each type of ship in a grid using an image of the specific type of ship.',LF,0,100,0,1,0,7,1,1,7,0,0,0,0,20,12,4
493,10,' When the offensive player takes a shot  the product shall simulate the sound of a ship at sea.',LF,0,97,1,0,0,6,1,1,6,0,0,0,0,18,10,6
494,10,' When a shot is marked as a miss  the product shall simulate the sound of a shot missing its target.',LF,0,102,1,0,0,7,1,0,6,0,0,0,0,20,10,6
495,10,' When a shot is marked as a hit  the product shall simulate the sound of a shot hitting its target.',LF,0,101,1,0,0,7,1,0,6,0,0,0,0,20,10,6
496,10,' When a ship is sunk  the product shall simulate the sound of a sinking ship.',LF,0,79,1,0,0,5,1,0,5,0,0,0,0,15,8,6
497,10,' The product shall be available 24 hours per day  seven days per week.',A,0,72,0,0,1,5,1,1,2,0,2,0,0,13,9,5
498,10,'The product shall able to handle a large number of games simultaneously.',PE,0,74,1,1,0,5,1,2,1,1,0,0,0,12,11,4
499,10,'The response time shall be fast enough to maintain the flow of the game.  The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.',PE,0,195,0,0,0,8,2,2,3,2,3,2,0,37,12,6
500,10,'The product shall protect the identity of the players. The product shall provide players no access to information that might reveal the identity of another player.',PE,0,165,0,0,0,9,3,0,2,0,0,0,0,26,16,6
501,10,'The product shall be intuitive and self-explanatory.  Nine out ten users shall be able to successfully complete a game with no training.',US,0,138,1,0,1,6,2,4,1,1,0,0,0,23,12,6
502,10,' The product shall be available to players who understand English  Spanish and French.  The product shall allow the user to select the language upon accessing the product.',US,0,173,0,0,1,8,2,1,3,0,0,0,0,27,13,7
503,10,'The product shall provide players no access to information that might reveal the identity of another player',SE,0,109,0,0,0,9,2,0,1,0,0,0,0,17,15,3
504,10,'The response time shall be fast enough to maintain the flow of the game. The response time shall be no more than 2 seconds for 95% of responses and no more than 4% for the remaining responses.',PE,0,194,0,0,0,8,2,2,3,2,3,2,0,37,12,6
505,10,'The product shall maintain a list of players.',F,1,47,0,0,0,4,1,0,1,0,0,0,0,8,8,4
506,10,'The product shall allow a user to identify himself or herself as a player.',F,1,76,0,0,0,5,1,0,3,0,0,0,0,14,10,4
507,10,' Once a game has been initiated  the product shall make the players assigned to the game unavailable for selection from the list of players.',F,1,142,1,1,0,11,1,1,2,1,0,0,0,24,13,6
508,10,'The product shall allow a user to remove himself or herself from the list of players at any time.',F,1,99,0,0,0,6,1,0,1,0,0,0,0,19,12,4
509,10,'The product shall make inactive players unavailable for selection from the list of players.',F,1,93,0,1,0,9,1,2,2,0,0,0,0,14,13,4
510,10,'The product shall remove players who have been inactive for 24 hours from the list of players.',F,1,96,0,0,0,8,1,1,3,0,1,0,0,17,12,4
511,10,'The product shall allow a player to initiate a game by selecting another available player from the list of players.',F,1,117,0,1,0,8,1,1,1,0,0,0,0,20,15,4
512,10,' Once a game is initiated  the product shall display a defensive grid to each player',F,1,86,1,1,0,4,1,1,4,1,0,0,0,15,7,5
513,10,' Once a game is initiated  the product shall display an offensive grid to each player.',F,1,88,1,1,0,4,1,1,4,1,0,0,0,15,7,6
514,10,'The product shall prevent a player from viewing the offensive or defensive grids of the other player.',F,1,103,0,2,0,7,1,3,1,0,0,0,0,17,11,4
515,10,' Once a game is initiated  the product shall allow each player to position their 5 ships on their respective defensive grids.',F,1,127,1,2,0,5,1,2,2,1,1,0,0,21,10,6
516,10,'The product shall allow a player to position ships horizontally on their grid.',F,1,80,1,0,0,5,1,0,1,1,0,0,0,13,10,4
517,10,'The product shall allow the player to position ships vertically on their grid.',F,1,80,1,0,0,5,1,0,1,1,0,0,0,13,10,4
518,10,'The product shall allow the player to position ships diagonally on their grid',F,1,79,1,0,0,5,1,0,1,1,0,0,0,13,11,3
519,10,'The product shall prevent the player from overlapping ships on their grid.',F,1,76,0,0,0,6,1,0,1,0,0,0,0,12,11,4
520,10,' When both players have positioned their 5 ships on their defensive grids  the product shall define the status of each player for the first turn.',F,1,147,1,2,0,5,1,2,4,0,1,0,0,25,9,6
521,10,' For each turn  the product shall identify one player as offensive status and one player as defensive status.',F,1,111,0,2,0,6,1,2,6,0,2,0,0,18,8,6
522,10,' The product shall maintain the status of each player for a turn  either offensive or defensive.',F,1,98,0,1,0,5,1,2,4,0,0,0,0,16,8,5
523,10,' At the start of each turn  the product shall notify each player of his or her status.',F,1,88,0,0,0,6,1,0,5,0,0,0,0,17,7,6
524,10,' For each turn  the product shall allow the offensive player to define a shot.',F,1,80,0,0,0,4,1,1,4,0,0,0,0,14,9,6
525,10,' For each shot  the product shall examine the defensive grid of the defensive player to determine whether the shot was a hit or miss.',F,1,135,0,2,0,5,1,2,6,0,0,0,0,24,12,6
526,10,' For each shot  the product shall notify the players whether the shot was a hit or miss.',F,1,90,0,0,0,4,1,0,1,0,0,0,0,17,9,6
527,10,' For each shot  the product shall mark the shot as a hit or miss on the defensive grid of the defensive player.',F,1,113,0,2,0,7,1,1,7,0,0,0,0,22,11,6
528,10,' For each shot  the product shall mark the shot as a hit or miss on the offensive grid of the offensive player.',F,1,113,0,2,0,7,1,2,6,0,0,0,0,22,11,6
529,10,' When the hit results in sinking a ship  the product shall notify the players that the ship was sunk.',F,1,103,0,0,0,6,1,0,2,0,0,0,0,19,10,6
530,10,' When the hit results in sinking a ship  the product shall mark the ship as sunk on the defensive grid of the defensive player.',F,1,129,0,2,0,7,1,1,1,0,0,0,0,24,12,6
531,10,' When the hit results in sinking a ship  the product shall indicate the type of ship sunk on the defensive grid of the defensive player.',F,1,138,0,2,0,7,1,2,1,0,0,0,0,25,11,6
532,10,' When the hit results in sinking a ship  the product shall mark the ship as sunk on the offensive grid of the offensive player.',F,1,129,0,2,0,7,1,2,1,0,0,0,0,24,12,6
533,10,' If the shot was marked as a hit  the product shall allow the offensive player to define a shot.',F,1,98,0,0,0,6,1,1,5,0,0,0,0,19,9,6
534,10,' If the shot was marked as a miss  the product shall change the status of the offensive player to defensive',F,1,109,0,1,0,5,1,1,5,0,0,0,0,20,9,5
535,10,' If the shot was marked as a miss  the product shall change the status of the defensive player to offensive',F,1,109,0,1,0,5,1,1,5,0,0,0,0,20,9,5
536,10,'The product shall continue to assign turns until the game is ended.',F,1,69,0,0,0,5,1,0,1,0,0,0,0,12,9,4
537,10,' The product shall end a game when a hit by the offensive player results in sinking the last of the defensive player’s ships  which had not been previously marked as sunk.',F,1,173,1,2,0,10,1,3,2,2,0,0,0,32,21,5
538,10,'The product shall allow a player to end a game at any time during the game.',F,1,77,0,0,0,7,1,0,5,0,0,0,0,16,12,4
539,10,' When a game is ended  the product shall notify the players that the game is ended.',F,1,85,1,0,0,4,1,0,1,0,0,0,0,16,9,6
540,10,' The notification of the game ending will include the reason the game is ended (i.e.  a player has won the game or a player has ended the game).',F,1,146,0,0,0,5,1,0,8,1,0,0,0,29,12,5
541,10,' When a game is ended  the product shall allow each player to identify himself or herself as an available player in the list of players.',F,1,138,1,1,0,8,1,1,1,0,0,0,0,25,14,6
542,10,' When a game is ended  the product shall allow each player to remove himself or herself from the list of players.',F,1,115,1,0,0,6,1,0,1,0,0,0,0,21,12,6
543,11,'The system shall be easy to use by callers and supervisors. Callers and supervisors must be able to accomplish any system task within 2 minutes.',US,0,146,0,0,1,6,2,2,1,0,1,0,0,25,12,6
544,11,'The system shall be easy to learn by callers and supervisors. Callers and supervisors shall learn how to use the system within 10 minutes.',US,0,140,1,0,1,6,2,1,1,0,1,0,0,24,12,6
545,11,' The system shall be responsive. At the DePaul TeleServices Center  when a supervisor uses the system to view a callers schedule  the system response time must be no more than 2 seconds 90% of the time and no more than 5 seconds the rest of the time.',PE,0,252,1,0,1,6,2,2,3,1,3,2,0,47,16,5
546,11,' On a 56k connection  the system response time for all operations must be no more than 6 seconds 90% of the time.',PE,0,115,0,0,0,6,1,1,2,1,3,1,0,22,9,6
547,11,' On a 112k connection or faster  the system response time for all operations must be no more than 3 seconds 90% of the time.',PE,0,126,0,0,0,6,1,1,2,1,3,1,0,24,9,6
548,11,'The system shall have high availability every day of the year.The system must be available for use between 12:00AM and 6:00PM all days of the year.',A,0,149,0,1,1,6,2,2,1,0,4,0,0,29,12,9
549,11,'The system must be available for use between 7:00AM and 11:59PM all days of the year.',A,0,87,0,0,1,7,1,1,1,0,4,0,0,18,12,4
550,11,'The product shall be internet browser independent.The product must run using Internet Explorer and Netscape Navigator.',MN,0,120,0,0,1,5,2,2,4,0,0,0,0,17,9,7
551,11,'The product shall ensure that only supervisors can advertise empty time slots.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE,0,170,0,2,0,6,3,2,3,1,0,0,0,26,13,8
552,11,'The product shall ensure that only supervisors can enter a caller’s schedule.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE,0,169,0,1,0,6,3,1,3,1,0,0,0,27,13,8
553,11,'The product shall ensure that only supervisors can view schedule of all callers.The product must ensure that supervisors are allowed to access advertise empty time slots.',SE,0,172,0,1,0,6,3,1,4,1,0,0,0,27,13,8
554,11,' The interface shall have a simple look. In the interface and usability survey  90% of beta testers must report that the interface is adequately simple.',LF,0,154,0,1,1,5,2,2,1,1,1,0,0,25,10,7
555,11,' The interface shall be appealing to callers and supervisors. In the interface and usability survey  80% of beta testers must report that the interface is appealing.',LF,0,167,0,0,0,5,2,0,3,0,1,0,0,26,10,7
556,12,'The product shall provide GUI based Monitoring Services.System Administrators shall monitor message exchanges will predict and determine problems and will also provide internal and external support.',LF,0,200,1,1,0,5,4,2,2,1,0,0,0,27,11,4
557,12,'The product shall comply with City of Chicago Application Development Guide Framework.Application Development Framework will provide structured Graphical User Interface.',LF,0,171,0,0,0,7,2,1,12,0,0,0,0,21,11,4
558,12,'The product shall provide Monitoring Services.The product shall be easy for System Administrators and DBAs to use after two weeks of usage.',US,0,141,0,0,1,6,2,1,1,0,1,0,0,23,13,7
559,12,'The product shall provide Error Tracking Services.The product shall help the System Administrators and DBAs to resolve transaction errors 99% of the time.',US,0,156,0,0,0,6,2,0,1,0,1,0,0,24,11,7
560,12,'The product shall provide Portals.The product shall help System Administrators to analyze the transactions with ad-hoc reporting and KPIs (Key Performance Indicators)',US,0,168,0,0,0,7,2,0,2,0,0,0,0,24,13,3
561,12,'The product shall provide Asynchronous Messaging.The product shall provide asynchronous messaging to enable parallel processing and reduce the overhead in communications',PE,0,171,0,2,0,5,2,2,1,0,0,0,0,22,12,8
562,12,'The product shall provide Multi-threading and Load Balancing.The product shall provide multi-threading technology as well as load balancing to overcome data load spikes and traffic.',PE,0,183,0,0,0,8,2,0,2,2,1,0,0,28,10,11
563,12,'The product shall process messages within 2 seconds.The product shall have a maximum message processing time of 2 seconds',PE,0,123,0,1,0,5,2,1,3,0,2,0,0,20,11,3
564,12,'The product shall poll the system for messages every second.The product shall poll the system for new messages at a maximum of every 1 second.',PE,0,144,0,1,0,6,2,2,2,0,1,0,0,26,10,5
565,12,'The product shall provide Dynamic Change Support and Transparent resource addition.The product shall support Transparent Resource addition and Dynamic Change support to provide scalability and avoid service interruptions of more than 1 day.',PE,0,242,0,0,0,8,2,1,1,0,1,1,0,34,13,9
566,12,'The product shall be available 99% of the time. Rationale: To avoid service interruption during busiest customer service response periods. The product shall be available 99.99% of the time for regular business days.',A,0,217,0,2,2,6,2,1,1,0,3,1,0,34,11,6
567,12,'The product shall be robust.The product shall have fault avoidance based on standards adoption.',FT,0,97,0,0,1,6,2,1,1,0,0,0,0,15,9,7
